Rate,Seller,Comment
5,FixDevice,Elime çok kısa zamanda teslim edilmiştir. Gerçekten çok güzel sarıp sarmalamışlar ......  Ayrıca telefonum çok kaliteli bir şekilde ulaşmıştır. Teşekkür ediyorum bir baba hediyesi olarak 💖
5,Teknosa,Güzel paketleme hızlı kargolama teşekkürler
5,Gürgençler Apple Yetkili Satıcı,ürün 3 günde elime ulaştı. sorduğum sorulara hızlı ve memnun edici yanıtlar için teşekkürler ürünün kalitesini tartışmaya gerek yok zaten
5,Trendyol,orjinal ürün
4,BittiBitiyor,"İlk defa elektronik bir eşyayı ki fiyatı da oldukça yüksek internetten satın aldım. Ürün orjinaldir, Kutu kenarlarında hafif ezilmeler vardı. Daha özenli paketlenebilirdi."
5,Nasa İletişim,kargolama iyiydi bir gün içerisinde elime ulaştı Apple onaylı 👍
5,Cepekspress,Ürün ve satıcı gayet iyi. Piyasadan daha uyguna orijinal sorunsuz ürün geldi. Ben memnunum. Ben 7 plustan geçtim pili yetmiyor diye şimdilik iyi ama parlaklığı bu telefonun daha az ve ekran daha sarı beyazlar eskisi kadar net değil bu hoşuma gitmiyor. Yan yana koyunca bunun parlaklığının azlığı belli oluyor. Bir de bence ekranın siyah çerçeve kenarı güzel değil keşke beyaz felan olsaydı hatta olmasaydı. Ama çok hızlı. Günün 3 ten fazla saatini telefonda geçiriyorum. O yüzden en iyi teknolojiyle sosyalleşmek işimi yapmak hakkım. Bu telefona bu fiyat fazla da olsa değer azıyla yetinmeyecek kadar hayatımızın her alanında karşılığını veriyor.
5,Trendyol,Güvenilir satıcı
5,Gürgençler Apple Yetkili Satıcı,Teslimat ve üründe hiç sıkıntı olmadı.Teşekkürler
5,Nasa İletişim,Ürün sorunlu çıkar diye endişelenmiştim ama hem kargoya hızlı verildi ve çabuk geldi hemde kontrol ettirdim bir sorun çıkmadı 👍teşekkürler
5,KimSatar,Bu kadar pahali elektronik bir ürünün bu kadar basit ve özensiz bir kargoyla gelmesine  çok şaşirdim en azindan daha saglam bir kutuyla kargosu yapilabilirdi telefonu yanlızca bir patpata sarıp yollamak çok enterasan üzücü😔
4,CepteTek,"Orijinal ve garantili ürün gönderildi, Ceptetek satıcısından aldım. Kuyuyu açmadan önce Apple ile teyit ettirdim. İmei numarası ile ilgili sorularımda Trendyol konuya hakim değil, satıcı cevapları da çok tatmin edici değil, mutlaka Apple ile teyit edin. İlk temasımda tam bilgi verilmiş olsaydı işim çok daha kolay olurdu."
5,Trendyol,Özenle paketlenmişti. Çok teşekkür ederim herhangi bir sıkıntıyla karşılaşmadım.
4,Trendyol,Korkarak almıştık açıkçası ama Trendyol var diye güvendik ve 2 gün içerisinde kargom ulaştı sağlam bir şekilde sadece içine koyulan pat patın daha sağlam olmasını beklerdim 1yıldızı ordan kırıyorum
3,Trendyol,"ürünün ulaşımında tesliminde satıcıdan kaynaklı hiç bir sorun yok, ürünün kendisinde şarjının androidlere kıyasla hızlı bitmesi ve kameranın araba ışığına vesaire tutunca ışığı yansıtması gibi bir sıkıntısı var :("
5,BittiBitiyor,Satıcı güvenilir
5,Trendyol,GÜZEL ÜRÜN ORJİNAL
5,Nasa İletişim,"Ürün sağlam ve kaliteli geldi, güvenilir satıcı"
5,Trendyol,Orjinal.
3,Teknosa,paketleme çok iyi patpat ve koliyle yollamışlar araya hafta sonu girdiği icin gec geldi ama sorunsuz geldi kargo hizli olabilirdi
5,CİN CİN ELEKTRONİK,telefona zaten diyecek yok. orijinal gelmez sıkıntı yaşarız diye korktuk ama bir problem yaşamadık. kontrol ettik ürün orjinaldi
5,Yirmidört,Ürünü 24 satıcısından aldım 1 günde elime ulaştı güvenilir ve hızlı firma kesinlikle tereddüte düşmeyin. Kutuyu ilk defa ben açtım ayarlamarını ben yaptım. Kargo paketi büyük bir koli ile patpata sarılmış şekilde geldi. Telefonu anlatmama gerek yok zaten biliyorsunuz. İlgili ve güvenilir satıcı
5,Teknosa,Gerçekten harika içerisinde garanti belgesi faturası vs var zaten asla tereddüt etmeyin
5,Trendyol,Yeğenime aldık 2. gün geldi şimdilik iyi
5,Koycebine,Güvenilir satıcı gönül rahatlığıyla tavsiye ederim…
5,Cepekspress,ürün orijinal e devlet sorgulaması yaptım sorun yok kutuyu henüz acmadin kontrol etmeden
1,Ceptemax ,8 gündür sipariş verdim ürünüm gelmedi önce ürünü kargoya verdiler sonra kargoyu iptal ettiler yazıklar olsun
5,BittiBitiyor,ürün çok güzel ayrıca satıcıya teşekkürlerimi iletiyorum hızlı kargo ile gönderdikleri için hayırlı satışlar
5,Teknosa,Sağlam teslim aldık kargo biraz geciksede
5,BittiBitiyor,Gayet hızlı bir şekilde ve özenli bi paketleme ile geldi ancak üzerinde ambalaj yoktu aynı durumu yaşayan var mı acaba ?
4,Trendyol,"Zaten apple kullanıcısıydım ve yıllardır memnunum cihazla ilgili söylenecek bir şey yok düşünmeden alınabilir. Paketlemeyi hiç beğenmedim hiç sağlam değildi başına bir şey gelmediği için dua etmeliyim, birde şöyle bir sorun var ürünün yanında fatura gönderilmedi ama e fatura var sonuçta o yüzden çok dert etmedim."
3,MediaMarkt,ürün iyi orijinal kesinlikle ama çiziliyor çabuk
5,Troy Apple Yetkili Satıcı,Teşekkür ederim sorunsuz geldi fakat kargo 1 haftada getirdi.  Tamamen kargo kaynaklı 3 günde kargoya verdiler. 32.599 aldım ben zamlardan önce. Alacaksanız alın hemen her şey fiyatlanıyor.
5,ABK TEKNOLOJİ,Paketleme çok güzeldi teşekkürler
5,CEPTELEFONU.ONLİNE,Çok sağlam paketleme olmuş teşekkürler
5,BittiBitiyor,Kargom hızlı şekilde elime ulaştı güzel paketlenmiş sorunsuz geldi teşekkür ederim ☺️
5,Trendyol,Ürün elime sağlam bir şekilde ulaştı
4,Maya Pazarlama,Ürün güzel paketlenmişti sorun yok
4,KimSatar,"Jelatinsiz oluşu ve geç gelişi için 1 puan kırdım. Ürün orijinal. Kutusu açmadan e devletten sorguladım. Aktivasyonu yaptıktan sonra da Apple’ın sitesinden garanti kapsamını sorguladım hepsi tastamam. Jelibon için teşekkürler. Yerken, acaba 27 binin üzerine su içiyim diye mi koydular diye düşündüm 😂 ama her şey sorunsuzdu teşekkürler."
3,Trendyol,Büyük bir kutunun içine kullanması ve sallanarak gelmesi gerçekten hiç hoş değil. Ayrıca kargo elden teslim etmedi ve kapının önüne bırakıp gitti… daha dikkatli olunması gerekiyor.
5,Trendyol,Siteden tedirginlikle aldık ama orijinal ürün ve dışarıya göre fiyat olarak da daha uygun
5,Trendyol,Sorunsuz ve hızlı elime ulaştı. Paketleme çok iyiydi.
5,Nasa İletişim,indirimden aldım 2 günde elime ulaştı ve çok güzel paketlenmişti. satıcıya teşekkür ederim
5,Trendyol,Paketleme gayet özenliydi🙏 Teşekkürler 🤎
5,Trendyol,"Ürünü anlatmaya gerek yok, kargo zamanından önce geldi ama kutusu biraz hasarlıydı."
5,KimSatar,"güvenilir bir satıcı, telefon tarafıma sağlam bir şekilde teslim edildi.."
1,Serka iletisim,Herkesin hızlı kargo yorumuna aldandım günlerce bekledim kesinlikle yalan. Tek güzel olan şey güzel kargolanması zarar görmeden geldi.
5,TekCep,Geç geldi ama mükemmel ve orjinal ürün
4,Trendyol,Öncelikle ürünü alırken piyasaya göre daha uygun oluşu birkaç olumsuz yorumdan dolayı tereddütle aldım. Ama ürün jelatinli geldi ve seri numarasından garanti kontrolünü de yaptım. Gönül rahatlığıyla tavsiye ediyorum. Bir yıldızı kargonun geç gelişinden dolayı kırdım.
5,Trendyol,ürün orijinal iphone o konuda tereddütü olmasın kimsenin kargolama daha özenli olabilirdi ama sorunsuz da geldiği için puan kırmıyorum
4,Trendyol,2 günde geldi.  Paketleme telefonu çok fazla hasara maruz bıraktı ama neyse ki çok iyi bir şekilde geldi.  cihazı tamamen tavsiye ederim
5,Nasa İletişim,"9 temmuzda sipariş verdim ama bayram nedeniyle 15 temmuzda geldi. Çok güzel paketleme de gayet sağlam bence,kutuda hasar yoktu. Benim aldığım fiyat 20740.50₺(15.06.21) Kargo gelene kadar21274₺ olmuş 😐 İPhone 6 dam 13 e geçtim aydınlanma yaşamış gibi oldum nfpsöspd"
5,Trendyol,Ürün elime sorunsuz ulaştı. Paketleme çok güzeldi hasar görmesi neredeyse imkansızdı. Kalitesine ise diyecek yok👍🏻
4,Trendyol,Paketlenme güzel di benimkinin ama kardesıminkinin içinde hava baloncuğu çıkmadı darbeye karşı
5,Troy Apple Yetkili Satıcı,TROY SATICIYSA HER ZAMAN ALIRIM 🙈
5,CEPTELEFONU.ONLİNE,Satıcının orijinal sattığından eminim bir gün içinde teslim oldu. Hızlı kargo için teşekkürler. Ayrıca çok güzel sarılmış bir şekilde geldi
5,Trendyol,"Ürünü aldık iyi güzel, fakat yanında kılıf, kırılmaz cam bekliyorduk bu bizi üzdü :("
1,Erpa Holding,Bu satıcıdan sakın almayın. Patpata bile sarılmadan sadece kutuya konulup gönderilmiş. Ürünün paketlemedik çok kötü.
5,Trendyol,"Telefon gönderilirken sizin adınıza fatura kesilmiyor. Alıcının ikamet adresine kim yazıldıysa onun adına kesiliyor.Ben telefonumu değiştirmek istediğimde satarken sorun yaşadım, onun haricinde gönül rahatlığı ile alabileceğiniz bir cihaz."
4,Trendyol,Güzel geldi beğendim teşekkürler bi puanı bugün kargoda yazdıkları halde ertesi gün verdikleri için kırdım
5,Nasa İletişim,2 TANE ALDIM BAYRAMDAN ONCE ISTEDIM VE BUGUN HIZLI BIR SEKILDE ELIME ULASTI SORUNSUZ SIFIE FATURALI TESEKKURLER NASA ILETISIM
5,CEPTELEFONU.ONLİNE,"Çok güzel paketlenmişti, sorunsuz geldi 🤍"
5,Gürgençler Apple Yetkili Satıcı,Kontrol ettik orijinal ürün
5,CİN CİN ELEKTRONİK,"Teşekkür ederim piyasaya nazaran uygun fiyata aldım . Sağlam geldi , paketleme güzeldi."
5,KimSatar,2. Günde elime ulaştı özenli kargo Yüksel kalite tavsiye ederim
5,Teknosa,2gun son elime ulasti cok tesekkurler
5,Trendyol,Trendyolexpres ile hızlı şekilde geldi
5,Trendyol,Çok güzel paketleme harika
5,Troy Apple Yetkili Satıcı,"iphone 6s’den geçtim. Kargo hızlıydı ve faturasıyla geldi. Elektronik faturayı da aldım. 3 aydır kullanıyorum, sorun yaşamadım. Alacak arkadaşlara hayırlı olsun."
5,mobilePlus,cihaz elime ulaştı. herhangi bir değişiklik yok tıpkı apple'dan almışsınız gibi. ben kasko yaptırmadım ama tavsiyem kasko yaptırmanız olur. kutuyu açmadan önce daha önce kullanmış olduğunuz telefon ile video kayıt altına alın vuruk kırık darbe çıkmaması için ben öyle yaptım herhangi bir sorun yok. hızlı teslimat için teşekkürler
5,Nasa İletişim,"TCde alınabilecek en mantıklı telefondu Ağustos’ta, 21bin gibi bir fiyata almıştım. Satıcı güvenilir ve hızlı, sağlam kargolama yaptı."
4,Trendyol,Telefon güzel çabuk geldi
4,ALDIMGİTTİ,Klasik iPhone kalitesi paketleme iyiydi
5,Trendyol,kargo ozensiiz geldi ama guzel telefon
5,Trendyol,Trendyol dan almak ile ilgili tereddütlerim vardı fakat şuan içim o kadar rahat ki. Telefon kutuda etrafına patpat ile sarılı şekilde geldi. Ürün ile ilgili zaten iphone yani bilen bilir alan bir daha vazgeçemez.
5,Nasa İletişim,Guzel paketleme 1 gunde elime ulasti tesekkurler
5,TekCep,Paketleme güzeldi havalı bi ambalaj ile sarılmıştı  2 günde sorumsuz ulaştı bi kılıf hediyesi beklemedim değil yine de teşekkürler
5,Teknosa,Orijinal ürün Teknosa satıcısından 26 450 ye aldım kuponla boyutu 11 den biraz küçük karşılaştırdım ama bu da yeterlidir çok küçük değil
5,Trendyol,Trendyil saticisindan aldim ertesi gun geldi guvenilir
5,Nasa İletişim,Paketleme çok iyiydi çok çabul elime ulaştı sıkıntısızdı güvenilir firma tercih edebilirsiniz👍🏻
5,CİN CİN ELEKTRONİK,Ürün göründüğü gibi elime ulaştı güzel paketleme ellerine sağlık tavsiye ederim
4,Trendyol,Telefon süper ama kargonun gelmesı 1 haftayı buldu endışelenmedım değil
5,Trendyol,bildimiz kalite fakat 11 den sonra bunu alinca baya kucultulmus telefon hızlı teslimat süper aksam aldım sabah geldi fakat çok özenli psketleme yoktu
4,Nasa İletişim,TC kimlik numarasını faturaya eklememişsiniz düzenleyip tekrar göndermenizi talep ediyorum
5,mobilePlus,Ürün güzelce paketlenmiş şekilde elime ulaştı. Herhangi bir sıkıntı yaşamadım.
5,Trendyol,Kargo paketi çok büyük içerisine daha çok pat pat koymalılar ama sıkıntısız geldi teşekkür ederim ilk iphonem alıştım sayılır bir sıkıntısı yok şuanlık
1,Trendyol,22 temmuzda siparis verdim. Ürün kargoya bir gün sonra iletilmesine rağmen 27 temmuzda geldi. ve telefon yerine bikini gondermisler. kargo üzerindeki etiketi watsons poşetine yaptirmislar.
5,Erpa Holding,Ürün gayet güzel iPhone kalitesi ✨ kargo da aşırı hızlıydı cuma günü sipariş verdim cumartesi geldi.
5,Trendyol,orijinal ürün
5,Aksaray İletişim,İndirimden çok uyguna aldım. Hızlı bir şekilde teslim edildi. Paketleme güzeldi.
5,Koycebine,Kargo 4 gün de teslim etti
5,Aksaray İletişim,Tereddüt etmeden alabilirsiniz 24 saaten erken geldi teşekkürler 🙏 hızlı kargo
5,Troy Apple Yetkili Satıcı,Ürünü anlatmaya gerek yok. Satıcıya teşekkür ederim saglam ve hızlı geldi.
3,ALDIMGİTTİ,Ürün orjinal ve sıkıntısınız tek sıkıntısı sadece patpata sarıp gönderilmiş. Bu kadar para verilen bir ürün için paketleme cok yetersizdi kargoların hali malum. Kırılma ihtimalide olabilirdi. Daha özenli paketlenmeli.
5,Cepekspress,Sorun yaşanmadan elime geçti
5,Troy Apple Yetkili Satıcı,Merhaba. Ben cihazi satin aldiktan hemen sonra zam geldi. Zamanlama konusunda sansliyim. Ürün kargo yolculugu biraz uzun sürdü fakat zaten magazanin da hizli gonderi yapicam diye bir iddiasi yoktu. iphone 11 den gectim coook büyük bi fark yok özelliklerde. Fakat tabiki bayagi gelistirilmis. Hersey daha kaliteli ve daha hizli calisiyor. Esimde hala iphone 11 var. kameralarini yanyana acip test ettik bariz fark var. daha fazla isik aliyor daha fazla netlik ve keskinlik var. sinematik mod cok isinize yarayabilir ve cok eglenceli. Ekran a gelecek olurdak oled kesinlikle deneyimi cok farklilarstiriyor. Ben begendim tavsiye ederim. imkani olan alsin derim kalite hissiyatini yasatiyor 👍🏻
5,Trendyol,sorunsuz elime ulaştı. paketleme her şey çok iyiydi
5,Cepekspress,Çok güzel paketlenmiştir teşekkürler.
5,Trendyol,orjınal apple
5,TekCep,Orijinal telefon kuşkunuz olmasın
5,Trendyol,Çok güzel sorunsuz elime ulaştı paketleme özenliydi
5,Cepekspress,Üründe sıkıntı görünmüyor yeni açtım ürünü güzel paketlemişler teşekkür ederim
5,Nasa İletişim,3tane apple telefon aldım nasa iletişim gözünüz kapalı güvenin hatasız satışları
5,TekCep,Urun zaten belli. Ona soz yok. Ben kargolama konusunda 10 numara verecegim. Helal.
4,Trendyol,Güzel telefon sağdece paketlenmesi kötüydü.
4,Teknosa,Telefon cok iyi ama teslimat ozensizligin dimi bulugum bolgede telefon olmadigindan iade edemedim disinda bir seyi cikmadi icinide zamanla gorcez
1,Cepekspress,Almış oldugum kargo bu gün geldi ıphone 13 kendliginden kapanıyor 18 bin tl verip aldıgım telefon sorunlu geldi size geri mi gönderiyim iade apple mı götürücem bir sürü uğraşıcam
5,mobiloom,Sipariş verdiğim gibi kargolandı ertesi gün kargom geldi hızlı kargo sürecinden dolayı satıcıya teşekkürler paketleme de çok iyiydi patpata sarılı bir şekilde geldi.
4,MediaMarkt,Ürün sorunsuz geldi fakat fatura yok e arşivde de görüntülenmiyor
5,BittiBitiyor,Jelatinsiz ancak orijinal kutu bantları ile geldi.tedirgin aldım ama kargocuyu bekletip imei sorgulayarak kutuyu açtım. Sorunsuz kullanıyorum.kesinlikle alınabilir
5,Trendyol,satıcı direkt trendyol olduğu için güvenip aldım. garantili orijinal ürün. sadece kargolaması daha sağlam olabilirdi sonuçta maddi boyutu büyük bir ürün
4,Trendyol,"Ürün 3 günde elime ulaştı, telefon sağlam fakat daha iyi paketlenebilirdi patpat vs yoktu."
5,ElektronikFırsatı,Bi sorunla karşılaşmadım şükür
3,Trendyol,Telefonun kendisi zaten çok güzel Dicek bir şey yok ama kargo çok uzun sürdü gelmesi gereken zamanda gelmedi bu yönden trendyol express eksiiiii
5,Teknosa,"Ürün çok kaliteli ve 0 orijinal tabiki gönül rahatlığıyla alışveriş yapabilirsiniz . yıldız ışığı rengide hoş duruyor erkek kardeşim için aldım. teksona çok iyi paketlenmiş hayran kaldım kesinlikle satıcıya, telefonun yolda başına bişey gelmesi imkansiz neredeyse zor açtım kutuyu"
5,Trendyol,"Ekonominin artışı sebebiyle bugün aldığımız yanımıza kar oldu gerçekten,ürünün paketlenmesi çok güzeldi. Kargo çok hızlı geldi teşekkürler"
4,Trendyol,"Hızlı kargo, paketleme daha iyi olabilirdi"
5,Yirmidört,"Sorunsuz, paketleme harika ♥️"
5,Teknosa,Kargoya verilirken keşke patpat ile gönderseydiniz sonuçtan 1 .2 bin liralık ürün değil hatalı olsa geride almazdınız net olarak neyse kargo şirketinden gidip elden teslim almayı tercih ettim bir hasar var ise tutanak tutturmak için herhangi bir sorun yoktu telefonda şuan güncel olarak da kullanıyorum memnunum ama sipariş edenler benim gibi kargoda elden teslim alıp şirketteyken açıp kontrol edin bence ona göre tutanak tutturabiliyorsunuz böyle bir hakkınız var .
5,Trendyol,"Ürün ile alakalı bir sıkıntım yok fakat teslimat konusunda sunulan destek ve geri bildirim her defasında eksik kalmış,müşteri memnuniyetini tam olarak sağlayamayan açıklamalardan oluştu. Hele ki AGT kargo tam bir felakete dönüştü. Şöyle ki;ürünümün teslim edildiği kargocu arkadaşın telefonu kapalı ve çağrı merkezindeki çalışanların ürüne nasıl ulaşacağı konusunda çözümsüz kaldığı bir durum oldu."
5,Aksaray İletişim,Çok tereddüt ettim internet aldığım için ama orijinal ve sağlam biçimde geldi
5,Trendyol,2 günde elime ulaştı orjınal ürün telefona zaten diyecek bit şey yok 🥰
5,mobiloom,Teşekkürler trendyol.. çok kısa zamanda ürün elime ulaştı paketleme güzel inşallah herkeze nasip olur👍 👍👍
